term,int_rate,dti,fico_range_low,total_rec_int,total_rec_late_fee,last_fico_range_high,last_fico_range_low,acc_open_past_24mths,num_tl_op_past_12m,loan_to_income,loan_int_rate_interaction
36,5.32,16.62,740.0,888.46,0.0,719.0,715.0,2.0,1.0,0.1363623967054845,79800.0
60,8.38,20.33,690.0,3091.2,0.0,779.0,775.0,6.0,0.0,0.3599928001439971,150840.0
36,6.89,6.44,690.0,727.19,0.0,699.0,695.0,5.0,2.0,0.1666638889351844,68900.0
36,9.17,19.49,695.0,536.03,0.0,759.0,755.0,2.0,0.0,0.10526038788452935,36680.0
36,9.17,22.11,665.0,878.17,0.0,729.0,725.0,1.0,1.0,0.12765685836471563,55020.0
36,6.49,5.74,725.0,529.98,0.0,769.0,765.0,2.0,2.0,0.10799784004319914,35046.0
36,12.88,33.53,685.0,472.31,0.0,644.0,640.0,9.0,4.0,0.15999786669511074,154560.0
36,10.64,21.64,680.0,1712.81,0.0,704.0,700.0,4.0,2.0,0.1666638889351844,106400.0
36,13.44,10.48,690.0,351.73,0.0,754.0,750.0,2.0,1.0,0.030768639064633372,21504.0
36,9.17,11.45,670.0,2023.77,0.0,769.0,765.0,3.0,2.0,0.33999320013599726,155890.0
36,9.17,17.64,700.0,2178.51,0.0,724.0,720.0,15.0,9.0,0.11538372781747833,137550.0
36,8.18,24.07,710.0,2283.28,0.0,739.0,735.0,6.0,2.0,0.15908946282306524,143150.0
36,7.89,11.67,715.0,1624.31,0.0,754.0,750.0,5.0,3.0,0.15999866667777768,151488.0
36,12.59,26.99,670.0,1129.67,0.0,499.0,0.0,10.0,3.0,0.24998958376734304,75540.0
36,7.89,15.2,745.0,1680.01,0.0,534.0,530.0,6.0,5.0,0.3333263890335618,126240.0
36,7.89,8.62,690.0,527.44,0.0,709.0,705.0,0.0,0.0,0.09259087794670469,39450.0
36,13.18,9.58,670.0,2127.67,0.0,729.0,725.0,8.0,4.0,0.1393738385513454,220435.5
36,11.22,19.69,735.0,1496.55,0.0,759.0,755.0,6.0,5.0,0.1499981250234372,134640.0
36,9.76,20.22,675.0,618.61,0.0,554.0,550.0,10.0,5.0,0.13503744904720788,65636.0
36,14.33,16.61,665.0,2092.21,0.0,554.0,550.0,5.0,3.0,0.2790759372257709,195962.75
60,18.99,18.16,660.0,9896.73,0.0,659.0,655.0,4.0,2.0,0.499988889135797,427274.99999999994
60,18.99,43.68,695.0,14559.1,0.0,704.0,700.0,6.0,2.0,0.3684171745560573,664650.0
60,16.55,36.42,665.0,5212.63,0.0,669.0,665.0,10.0,2.0,0.35999100022499436,238320.0
36,6.49,9.41,720.0,2559.1,0.0,719.0,715.0,0.0,0.0,0.2083315972366897,162250.0
36,8.38,23.57,670.0,612.87,0.0,529.0,525.0,0.0,0.0,0.19511719226360333,67040.0
36,8.49,7.66,690.0,2997.16,0.0,789.0,785.0,0.0,0.0,0.2340400634035808,186780.0
36,7.89,4.42,725.0,2516.86,0.0,699.0,695.0,4.0,2.0,0.29433441569909136,157800.0
36,10.64,11.67,665.0,2011.99,0.0,699.0,695.0,8.0,4.0,0.16852233281000187,124488.0
36,14.48,22.08,660.0,630.35,0.0,694.0,690.0,10.0,5.0,0.046153136105598375,43440.0
36,9.8,11.08,660.0,562.95,0.0,649.0,645.0,2.0,0.0,0.1199960001333289,35280.0
60,13.67,16.68,665.0,493.14,0.0,744.0,740.0,4.0,4.0,0.21428265310495564,205050.0
60,17.57,24.06,665.0,6098.74,0.0,724.0,720.0,10.0,0.0,0.4285653062099113,527100.0
36,11.22,4.38,660.0,1521.2,0.0,704.0,700.0,4.0,3.0,0.13043289227692353,100980.0
36,9.76,12.02,660.0,87.88,0.0,689.0,685.0,0.0,0.0,0.015533829768643023,15616.0
60,20.99,27.14,700.0,5215.41,47.33,609.0,605.0,2.0,1.0,0.4239289737285159,734650.0
36,14.48,26.74,670.0,5512.52,0.0,714.0,710.0,21.0,16.0,0.22856925172141218,347520.0
36,12.59,32.28,660.0,238.85,0.0,644.0,640.0,4.0,2.0,0.1625443610652074,75540.0
36,6.89,19.76,715.0,391.7,0.0,709.0,705.0,5.0,1.0,0.07999822226172752,24804.0
60,18.49,21.32,710.0,3142.78,0.0,709.0,705.0,1.0,0.0,0.41382098253228655,359630.49999999994
36,9.17,9.11,680.0,654.09,15.0,604.0,600.0,5.0,2.0,0.0399997333351111,55020.0
36,18.2,29.67,700.0,7268.34,0.0,709.0,705.0,8.0,4.0,0.3571377551749261,455000.0
36,9.17,33.42,670.0,1056.0,0.0,729.0,725.0,6.0,0.0,0.20778681073218877,73360.0
60,8.49,24.81,810.0,2327.09,0.0,739.0,735.0,3.0,2.0,0.24285367351894974,144330.0
36,9.8,16.29,715.0,2783.44,0.0,744.0,740.0,7.0,6.0,0.272724793410969,294000.0
36,11.99,28.21,675.0,2366.25,0.0,629.0,625.0,5.0,2.0,0.21817785131179432,143880.0
36,13.67,18.42,715.0,1102.05,0.0,594.0,590.0,9.0,7.0,0.23999314305305564,114828.0
60,18.49,20.06,660.0,11246.33,0.0,739.0,735.0,3.0,2.0,0.27999776001791987,647150.0
36,7.26,14.88,700.0,921.91,0.0,739.0,735.0,3.0,2.0,0.2499937501562461,72600.0
36,14.48,16.48,660.0,487.13,0.0,629.0,625.0,15.0,9.0,0.18666251861069755,121632.0
36,5.32,16.5,735.0,191.51,0.0,784.0,780.0,4.0,2.0,0.15693044058221192,63840.0
36,11.22,10.48,705.0,1032.65,0.0,734.0,730.0,5.0,5.0,0.12499739588758567,67320.0
36,11.22,15.0,675.0,365.3,0.0,654.0,650.0,6.0,2.0,0.0249996875039062,22440.0
36,7.89,9.51,675.0,499.25,0.0,679.0,675.0,6.0,2.0,0.17187231449508603,86790.0
36,5.32,8.17,730.0,1665.58,0.0,774.0,770.0,0.0,0.0,0.16666527778935175,106400.0
36,9.17,20.58,665.0,836.84,0.0,754.0,750.0,6.0,3.0,0.17142367360932545,55020.0
60,17.86,11.5,660.0,4960.3,0.0,569.0,565.0,2.0,2.0,0.2133304889268143,285760.0
36,13.67,10.02,660.0,1190.9,0.0,694.0,690.0,1.0,1.0,0.052991000076922416,84754.0
36,15.41,23.36,710.0,1891.71,0.0,599.0,595.0,2.0,1.0,0.42382735285225925,280847.25
36,9.17,12.09,700.0,618.18,0.0,609.0,605.0,1.0,0.0,0.07636224795912802,38514.0
36,10.64,34.34,700.0,760.48,0.0,639.0,635.0,1.0,0.0,0.1309067107870766,76608.0
36,11.99,4.69,755.0,2340.37,0.0,574.0,570.0,9.0,4.0,0.362282378987622,215820.0
36,5.32,11.21,720.0,1097.16,0.0,819.0,815.0,11.0,5.0,0.10999926667155552,87780.0
36,13.67,25.95,675.0,5011.47,0.0,684.0,680.0,12.0,8.0,0.4399429051874157,307575.0
36,9.17,24.47,675.0,1353.79,0.0,644.0,640.0,8.0,3.0,0.10526204987315924,91700.0
36,7.89,13.92,695.0,489.15,0.0,554.0,550.0,3.0,1.0,0.10666488891851802,50496.0
36,7.89,22.97,670.0,1246.84,0.0,714.0,710.0,4.0,3.0,0.20407746780677946,78900.0
36,10.64,6.86,680.0,856.37,0.0,724.0,720.0,1.0,0.0,0.15624511734008312,53200.0
60,18.99,16.16,700.0,3324.51,0.0,709.0,705.0,10.0,4.0,0.2941141868919189,474749.99999999994
36,12.59,18.32,690.0,615.48,0.0,764.0,760.0,10.0,6.0,0.02222205761438804,37770.0
36,8.38,23.5,675.0,400.48,0.0,684.0,680.0,1.0,0.0,0.06976581939954885,25140.000000000004
36,7.26,35.15,740.0,884.96,0.0,804.0,800.0,1.0,1.0,0.17454228104943548,69696.0
36,8.38,21.31,705.0,2251.14,0.0,719.0,715.0,8.0,5.0,0.330328928947614,207614.50000000003
36,9.76,18.9,660.0,926.64,0.0,734.0,730.0,5.0,3.0,0.10526177287140959,78080.0
60,19.99,35.68,695.0,468.06,0.0,749.0,745.0,4.0,1.0,0.35988833565967376,345327.25
36,7.26,11.0,680.0,1149.33,0.0,724.0,720.0,3.0,0.0,0.1025630506353781,72600.0
60,13.18,21.36,710.0,3996.52,0.0,584.0,580.0,5.0,3.0,0.2999962500468744,316320.0
60,17.57,31.54,705.0,4159.18,0.0,769.0,765.0,10.0,4.0,0.33018556428712936,614950.0
36,10.99,21.52,695.0,61.6,0.0,699.0,695.0,4.0,3.0,0.028069682988017753,17584.0
36,14.48,32.54,660.0,2877.65,0.0,719.0,715.0,5.0,3.0,0.33952698774447104,211408.0
36,5.32,20.71,725.0,1089.85,0.0,749.0,745.0,3.0,0.0,0.13857945399695126,69160.0
36,15.41,18.51,670.0,2791.63,0.0,634.0,630.0,5.0,5.0,0.18181652894064598,308200.0
60,17.86,26.75,685.0,8457.78,0.0,739.0,735.0,7.0,4.0,0.27777557320973645,625100.0
36,18.99,2.7,665.0,9420.28,211.8400000096,689.0,685.0,8.0,5.0,0.48165863902268297,548811.0
36,9.17,29.75,715.0,2696.89,0.0,694.0,690.0,6.0,3.0,0.21333096298930013,176064.0
60,18.99,19.71,665.0,1898.07,0.0,649.0,645.0,7.0,4.0,0.3999920001599968,379799.99999999994
36,9.99,11.0,680.0,3177.39,0.0,669.0,665.0,2.0,0.0,0.18867746530693108,199800.0
36,9.99,26.19,680.0,4835.3,0.0,744.0,740.0,2.0,1.0,0.29411476358074923,299700.0
36,16.55,20.17,680.0,496.29,15.0,674.0,670.0,3.0,2.0,0.13124747601007672,112953.75
36,11.22,3.99,665.0,1518.3,0.0,739.0,735.0,3.0,2.0,0.14285510206997043,112200.0
36,9.8,29.74,660.0,787.69,30.0,589.0,585.0,4.0,0.0,0.04166631944733794,49000.0
36,11.49,34.7,715.0,1201.46,0.0,514.0,510.0,10.0,7.0,0.3003051314639339,128688.0
36,11.99,19.8,680.0,1165.25,0.0,699.0,695.0,2.0,1.0,0.3749765639647522,71940.0
36,12.88,14.85,675.0,291.41,0.0,544.0,540.0,3.0,1.0,0.057468060688570806,38640.0
36,11.99,14.57,665.0,1347.8,0.0,634.0,630.0,3.0,3.0,0.08333234128165141,83930.0
36,13.18,14.53,670.0,781.58,0.0,599.0,595.0,6.0,3.0,0.1111086420301771,65900.0
36,10.99,18.92,730.0,2184.96,0.0,659.0,655.0,7.0,4.0,0.22499718753515582,197820.0
36,13.18,32.81,665.0,230.83,0.0,529.0,525.0,6.0,4.0,0.29955611230630974,144980.0
36,8.38,14.39,670.0,1123.87,0.0,499.0,0.0,6.0,4.0,0.1499981250234372,100560.00000000001
60,9.17,21.95,720.0,2009.87,0.0,704.0,700.0,1.0,0.0,0.15999866667777768,176064.0
60,12.88,13.54,675.0,3217.31,0.0,744.0,740.0,6.0,5.0,0.18749882813232419,386400.0
60,16.55,23.61,730.0,4214.47,0.0,669.0,665.0,4.0,2.0,0.28469097254109654,461745.0
36,5.32,27.34,755.0,1154.08,0.0,834.0,830.0,2.0,1.0,0.19736582413389298,79800.0
36,15.41,27.72,730.0,355.02,0.0,734.0,730.0,4.0,2.0,0.09749756256093597,60099.0
36,15.41,35.37,740.0,3823.16,0.0,604.0,600.0,8.0,5.0,0.3571343539439537,231150.0
36,9.17,20.14,695.0,1537.93,0.0,724.0,720.0,3.0,1.0,0.17142612248396452,110040.0
36,8.49,31.24,680.0,2511.23,0.0,694.0,690.0,1.0,1.0,0.34482164100618956,169800.0
60,13.67,26.06,765.0,8262.29,32.34,599.0,595.0,8.0,4.0,0.2239982080143359,382760.0
60,18.49,34.13,700.0,3273.71,0.0,534.0,530.0,9.0,6.0,0.23633018226423647,327735.25
60,20.5,14.71,735.0,12633.07,40.16,499.0,0.0,12.0,8.0,0.33332962967078145,615000.0
36,10.78,25.87,675.0,170.71,0.0,704.0,700.0,2.0,1.0,0.037035665345727935,10780.0
36,8.38,3.96,690.0,610.18,0.0,774.0,770.0,4.0,2.0,0.03310321997779326,40224.00000000001
36,11.22,33.68,660.0,865.87,0.0,679.0,675.0,5.0,2.0,0.09999791671006854,53856.0
36,13.67,23.93,660.0,721.94,0.0,594.0,590.0,5.0,4.0,0.11321266839045156,108334.75
36,11.99,14.14,725.0,2461.94,0.0,624.0,620.0,5.0,5.0,0.21977780463950947,239800.0
36,6.24,5.59,685.0,665.01,0.0,744.0,740.0,1.0,0.0,0.1846125444223935,74880.0
36,10.78,14.61,665.0,1535.55,0.0,674.0,670.0,8.0,4.0,0.08333263889467588,107800.0
36,11.22,13.98,720.0,2286.05,0.0,714.0,710.0,2.0,1.0,0.1324492346917658,179520.0
36,9.17,20.96,685.0,1463.66,0.0,744.0,740.0,2.0,1.0,0.2222172840603542,91700.0
36,7.89,25.98,730.0,1665.12,0.0,709.0,705.0,5.0,4.0,0.2306778468529775,157800.0
36,17.86,21.02,690.0,4185.45,0.0,704.0,700.0,3.0,2.0,0.3999885717550927,250040.0
36,13.67,31.93,665.0,81.74,0.0,684.0,680.0,8.0,2.0,0.119994000299985,32808.0
36,10.64,19.85,680.0,1996.43,0.0,724.0,720.0,1.0,0.0,0.33332748548271085,202160.0
36,5.32,14.63,720.0,835.4,0.0,734.0,730.0,3.0,3.0,0.11110987655692714,53200.0
36,7.26,17.43,700.0,828.35,0.0,744.0,740.0,2.0,1.0,0.06857077551642365,52272.0
36,7.26,7.68,710.0,2248.73,0.0,754.0,750.0,1.0,0.0,0.15624902344360347,181500.0
60,20.99,17.19,675.0,10500.69,0.0,759.0,755.0,11.0,3.0,0.29742209673387154,424522.74999999994
36,13.18,15.3,665.0,797.7,0.0,689.0,685.0,8.0,5.0,0.08999850002499958,71172.0
36,11.22,14.74,670.0,977.56,0.0,509.0,505.0,7.0,2.0,0.08450091864069227,67600.5
60,16.99,33.44,685.0,10957.43,0.0,574.0,570.0,4.0,3.0,0.272724793410969,509699.99999999994
36,9.76,7.1,675.0,914.99,0.0,534.0,530.0,1.0,0.0,0.09333208890548127,68320.0
60,12.59,12.33,715.0,3437.48,22.54,644.0,640.0,6.0,2.0,0.23951808960371732,251800.0
36,7.89,16.37,730.0,146.73,0.0,834.0,830.0,1.0,0.0,0.028571020413994085,15780.0
36,9.76,13.68,710.0,794.57,0.0,584.0,580.0,2.0,1.0,0.14285306134110454,48800.0
60,13.44,14.77,670.0,1346.95,0.0,564.0,560.0,1.0,0.0,0.24999652782600243,241920.0
60,18.49,11.5,695.0,8063.68,0.0,734.0,730.0,8.0,5.0,0.17499854167881934,388289.99999999994
36,13.67,31.75,690.0,1308.59,0.0,699.0,695.0,4.0,1.0,0.1830154148034943,132599.0
60,12.59,25.38,700.0,757.28,0.0,744.0,740.0,3.0,1.0,0.2545408265304267,176260.0
60,11.99,18.47,675.0,1517.29,0.0,714.0,710.0,7.0,3.0,0.14666503705514383,158268.0
60,15.41,12.25,695.0,2671.53,0.0,719.0,715.0,5.0,4.0,0.2999962500468744,369840.0
36,11.22,16.23,660.0,908.31,0.0,624.0,620.0,6.0,1.0,0.24999583340277662,168300.0
36,9.99,8.17,660.0,1225.9,0.0,529.0,525.0,7.0,4.0,0.10731576444189705,87912.0
36,14.48,9.69,665.0,978.33,0.0,729.0,725.0,16.0,8.0,0.03999961905124713,60816.0
36,12.59,21.6,670.0,1166.16,0.0,684.0,680.0,1.0,1.0,0.1372061114857794,74281.0
36,18.99,19.68,665.0,3394.22,0.0,649.0,645.0,9.0,4.0,0.26405699881252476,240698.24999999997
36,10.64,21.43,665.0,271.47,0.0,704.0,700.0,5.0,4.0,0.02520987218594802,31920.0
60,17.97,18.08,690.0,12867.99,0.0,734.0,730.0,7.0,3.0,0.3017215368833027,628950.0
36,13.18,35.59,660.0,1302.56,0.0,569.0,565.0,4.0,1.0,0.16363338848384576,118620.0
36,12.59,11.94,715.0,1226.9,0.0,714.0,710.0,6.0,5.0,0.15789058182679402,75540.0
36,10.64,14.36,685.0,1586.39,0.0,609.0,605.0,2.0,2.0,0.155553827179698,148960.0
36,16.55,29.15,680.0,2081.45,0.0,664.0,660.0,4.0,0.0,0.16249661465386137,129090.0
36,6.89,16.53,760.0,1602.69,0.0,754.0,750.0,8.0,5.0,0.30302571173164045,137800.0
60,18.2,21.67,765.0,10053.34,0.0,554.0,550.0,6.0,5.0,0.2873530189308169,455000.0
36,8.38,19.7,665.0,304.09,0.0,719.0,715.0,2.0,2.0,0.06363520663260668,29330.000000000004
36,7.26,13.94,690.0,878.49,0.0,749.0,745.0,4.0,0.0,0.11123470522803114,71874.0
36,11.99,36.19,670.0,2721.2,0.0,609.0,605.0,4.0,2.0,0.15053601574176623,167860.0
36,16.55,17.63,695.0,630.94,0.0,519.0,515.0,10.0,6.0,0.11785377560641125,68268.75
36,8.49,29.75,675.0,945.56,0.0,639.0,635.0,5.0,3.0,0.06999930000699993,59430.0
36,6.24,18.83,680.0,516.23,0.0,679.0,675.0,1.0,0.0,0.03552608206524957,33696.0
60,13.18,10.7,680.0,1367.72,0.0,669.0,665.0,1.0,1.0,0.23477750483685136,142344.0
60,9.76,27.05,720.0,5483.73,0.0,744.0,740.0,6.0,1.0,0.369225088844787,234240.0
36,10.64,5.79,660.0,2063.53,0.0,634.0,630.0,4.0,1.0,0.17856877129804616,127680.0
36,9.8,20.42,670.0,1317.78,0.0,764.0,760.0,4.0,3.0,0.11554015020219527,82320.0
36,13.99,21.16,700.0,751.19,0.0,694.0,690.0,9.0,4.0,0.11249755440099128,72398.25
36,11.99,27.56,730.0,848.27,0.0,719.0,715.0,5.0,3.0,0.05952310091546529,59950.0
36,9.76,24.27,700.0,1124.68,0.0,664.0,660.0,5.0,3.0,0.17999550011249718,70272.0
36,14.48,14.4,660.0,700.96,0.0,564.0,560.0,3.0,3.0,0.35998560057597695,130320.0
36,7.26,17.07,685.0,3001.87,0.0,729.0,725.0,2.0,2.0,0.22033711578715434,188760.0
36,18.2,23.44,725.0,2181.53,0.0,499.0,0.0,8.0,5.0,0.2936469094324149,404040.0
36,5.32,24.83,725.0,708.55,0.0,739.0,735.0,2.0,1.0,0.16049184577968173,69160.0
36,6.99,6.54,735.0,905.66,0.0,714.0,710.0,3.0,0.0,0.06666622222518516,69900.0
60,12.59,12.78,715.0,2682.62,0.0,734.0,730.0,8.0,7.0,0.14999850001499984,188850.0
36,7.26,12.2,680.0,1145.75,0.0,664.0,660.0,11.0,4.0,0.19999692312425962,94380.0
60,14.85,23.58,720.0,6056.69,0.0,714.0,710.0,0.0,0.0,0.37332835562192507,415800.0
36,7.26,12.41,715.0,844.16,0.0,804.0,800.0,2.0,1.0,0.16666296304526565,54450.0
36,5.32,10.4,765.0,905.15,0.0,794.0,790.0,3.0,0.0,0.11999880001199988,63840.0
36,13.44,39.37,675.0,263.41,0.0,524.0,520.0,2.0,2.0,0.14285306134110454,67200.0
36,8.38,25.5,705.0,854.68,0.0,694.0,690.0,4.0,2.0,0.13999860001399986,117320.00000000001
36,5.32,12.72,745.0,2087.06,0.0,839.0,835.0,3.0,0.0,0.2761912127003767,133000.0
36,7.89,17.37,705.0,1224.26,19.55,679.0,675.0,2.0,2.0,0.13157756234144904,98625.0
60,13.18,9.87,675.0,3116.09,0.0,729.0,725.0,6.0,5.0,0.33599328013439733,221424.0
36,12.88,29.28,720.0,1962.81,0.0,699.0,695.0,1.0,0.0,0.21237495882526308,157780.0
60,8.49,15.98,725.0,1854.2,0.0,724.0,720.0,3.0,3.0,0.08934352997106582,92541.0
36,9.17,1.35,760.0,1765.56,0.0,749.0,745.0,2.0,2.0,0.09999916667361106,110040.0
36,6.89,8.06,705.0,530.0,0.0,744.0,740.0,2.0,1.0,0.1857076532980965,35828.0
36,9.76,20.22,680.0,1145.6,0.0,734.0,730.0,9.0,4.0,0.11110956792266774,78080.0
36,7.26,18.22,700.0,1790.9,0.0,704.0,700.0,5.0,2.0,0.18260710776428032,152460.0
60,11.22,7.82,670.0,351.44,0.0,759.0,755.0,5.0,3.0,0.24193158174868148,168300.0
36,5.32,19.04,740.0,339.56,0.0,729.0,725.0,2.0,2.0,0.11428462586070609,63840.0
36,10.99,5.24,690.0,1527.85,0.0,809.0,805.0,4.0,1.0,0.07142806122813408,109900.0
60,13.44,16.64,675.0,1659.9,0.0,734.0,730.0,5.0,3.0,0.18181652894064598,268800.0
36,9.17,27.4,675.0,1225.89,0.0,734.0,730.0,2.0,1.0,0.2312435765673176,76340.25
36,7.26,21.12,690.0,192.72,0.0,804.0,800.0,1.0,0.0,0.03599928001439971,13068.0
60,20.5,37.26,700.0,9623.24,37.48,589.0,585.0,5.0,3.0,0.33332936512660566,574000.0
36,5.32,12.53,760.0,333.21,0.0,799.0,795.0,2.0,2.0,0.14999850001499984,79800.0
36,16.59,21.57,670.0,1120.08,0.0,569.0,565.0,5.0,4.0,0.1764235307562641,102443.25
36,13.18,9.25,670.0,2155.43,0.0,669.0,665.0,8.0,4.0,0.08333263889467588,131800.0
60,10.64,23.56,705.0,825.42,0.0,529.0,525.0,4.0,3.0,0.2999914288163195,111720.0
36,8.38,15.41,675.0,96.07,0.0,699.0,695.0,2.0,1.0,0.17777382724828336,67040.0
36,8.18,15.0,685.0,736.59,0.0,639.0,635.0,1.0,0.0,0.24998958376734304,49080.0
36,7.26,17.7,745.0,2181.1,0.0,799.0,795.0,0.0,0.0,0.43932135310976755,152460.0
36,8.38,12.4,690.0,1741.53,0.0,729.0,725.0,2.0,2.0,0.1444428395240053,108940.00000000001
60,16.99,29.17,675.0,8526.82,0.0,639.0,635.0,6.0,5.0,0.3294078893189492,475719.99999999994
36,6.89,2.68,770.0,1312.57,0.0,714.0,710.0,5.0,0.0,0.09599923200614395,82680.0
36,7.89,16.03,720.0,3343.14,0.0,714.0,710.0,3.0,2.0,0.1806439958451881,220920.0
36,15.41,12.76,680.0,503.24,0.0,709.0,705.0,3.0,2.0,0.03333277778703688,30820.0
36,11.22,27.88,680.0,1192.74,0.0,679.0,675.0,14.0,7.0,0.07142806122813408,112200.0
36,6.89,34.1,705.0,1640.72,0.0,689.0,685.0,4.0,1.0,0.1363623967054845,103350.0
36,9.76,31.45,665.0,781.01,0.0,704.0,700.0,2.0,0.0,0.26742258116275336,48800.0
36,5.32,26.07,770.0,616.11,0.0,819.0,815.0,5.0,2.0,0.10869447071227487,53200.0
36,11.99,39.95,695.0,3859.21,0.0,574.0,570.0,3.0,0.0,0.2870882078518625,239800.0
36,8.38,5.19,745.0,1957.1,0.0,749.0,745.0,0.0,0.0,0.12499895834201381,125700.00000000001
60,12.59,23.15,675.0,2101.2,0.0,554.0,550.0,5.0,2.0,0.26086729680611476,377700.0
36,12.05,5.44,680.0,811.21,0.0,514.0,510.0,3.0,2.0,0.1666638889351844,120500.0
36,10.64,9.28,690.0,1390.2,0.0,734.0,730.0,3.0,2.0,0.2833238892036932,90440.0
60,16.99,7.14,660.0,3614.75,15.0,684.0,680.0,2.0,2.0,0.1117636101606847,193685.99999999997
36,10.99,23.15,690.0,1586.74,0.0,744.0,740.0,2.0,1.0,0.3360102147105272,109900.0
36,9.76,20.42,680.0,674.18,0.0,624.0,620.0,5.0,3.0,0.11764567475676757,97600.0
36,13.67,13.82,670.0,1436.75,0.0,654.0,650.0,4.0,2.0,0.0785708673509475,150370.0
36,5.32,23.88,685.0,879.18,0.0,689.0,685.0,4.0,2.0,0.2631551246828981,133000.0
36,13.18,21.17,660.0,1535.37,0.0,504.0,500.0,4.0,2.0,0.21333096298930013,253056.0
60,10.64,21.68,715.0,5439.05,0.0,729.0,725.0,2.0,2.0,0.41665972233796106,266000.0
36,6.89,17.72,680.0,445.13,0.0,664.0,660.0,9.0,0.0,0.1724078480052412,34450.0
36,6.24,27.44,700.0,537.57,0.0,684.0,680.0,3.0,1.0,0.11290140481605135,43680.0
36,15.77,13.28,675.0,894.94,0.0,739.0,735.0,4.0,2.0,0.08749890626367171,110390.0
36,7.26,17.93,710.0,1385.45,0.0,669.0,665.0,2.0,0.0,0.21817785131179432,87120.0
36,7.26,19.56,685.0,1344.58,0.0,734.0,730.0,3.0,2.0,0.174755584897234,130680.0
36,10.64,16.16,665.0,1607.33,0.0,559.0,555.0,2.0,1.0,0.14933134224877,119168.0
36,9.76,29.27,680.0,672.64,0.0,644.0,640.0,11.0,2.0,0.23755387382495674,204960.0
36,12.88,30.94,715.0,1034.77,0.0,714.0,710.0,2.0,1.0,0.1999920003199872,64400.00000000001
36,14.48,26.37,665.0,363.81,0.0,739.0,735.0,9.0,2.0,0.16183784637246387,89052.0
36,10.78,18.98,665.0,3486.06,0.0,644.0,640.0,4.0,2.0,0.37036351178681876,215600.0
36,8.38,15.59,675.0,2695.11,0.0,769.0,765.0,0.0,0.0,0.4020666224393382,167600.00000000003
36,9.8,10.08,690.0,1568.77,0.0,684.0,680.0,9.0,2.0,0.1470566609314569,98000.0
36,5.32,8.86,785.0,1820.5,0.0,814.0,810.0,1.0,1.0,0.17777646091510432,127680.0
60,14.48,32.51,670.0,2012.06,0.0,714.0,710.0,8.0,5.0,0.2545408265304267,202720.0
60,17.57,35.17,685.0,946.6,0.0,609.0,605.0,7.0,3.0,0.3199908574040742,196784.0
36,9.17,5.99,680.0,2206.94,0.0,699.0,695.0,6.0,2.0,0.11718658447980874,137550.0
36,14.48,7.25,680.0,1397.98,0.0,624.0,620.0,16.0,5.0,0.08923487173789253,93034.0
60,13.18,13.68,665.0,2347.48,0.0,569.0,565.0,3.0,1.0,0.33521613060020444,158160.0
36,5.32,9.15,745.0,1127.87,0.0,584.0,580.0,7.0,4.0,0.3488290969977442,79800.0
36,15.41,7.26,665.0,3945.79,69.74,534.0,530.0,4.0,4.0,0.18691414098933654,308200.0
36,12.59,20.74,720.0,4781.85,0.0,839.0,835.0,5.0,3.0,0.38401009819511156,294920.75
60,18.2,22.2,660.0,1285.6,0.0,499.0,0.0,10.0,6.0,0.22399552008959822,203840.0
36,9.17,12.37,745.0,370.9,0.0,649.0,645.0,6.0,3.0,0.03409052169861706,27510.0
36,14.48,6.0,685.0,1680.97,0.0,699.0,695.0,13.0,8.0,0.09333208890548127,101360.0
36,8.49,34.56,690.0,2715.85,0.0,794.0,790.0,3.0,2.0,0.3333277778703688,169800.0
36,14.48,37.03,710.0,202.64,0.0,694.0,690.0,4.0,1.0,0.06451508846631505,57920.0
36,10.64,12.39,665.0,1709.85,0.0,669.0,665.0,1.0,1.0,0.16128772116578766,106400.0
60,13.67,11.46,680.0,5587.01,0.0,559.0,555.0,4.0,3.0,0.22587969553299372,262464.0
60,18.2,33.63,660.0,4897.75,0.0,724.0,720.0,9.0,4.0,0.18499768752890589,269360.0
36,7.26,14.72,685.0,1055.96,0.0,744.0,740.0,4.0,2.0,0.20832899314597614,72600.0
60,18.2,15.98,660.0,5225.38,0.0,679.0,675.0,6.0,2.0,0.29166423613136555,637000.0
60,15.41,18.37,660.0,5968.5,0.0,814.0,810.0,5.0,3.0,0.19803148279232818,271601.25
36,12.59,12.36,730.0,3070.43,0.0,824.0,820.0,3.0,2.0,0.24999583340277662,188850.0
36,6.89,6.93,690.0,1671.43,0.0,749.0,745.0,6.0,4.0,0.09999933333777775,103350.0
36,13.18,29.97,660.0,1262.78,0.0,704.0,700.0,8.0,4.0,0.2222172840603542,131800.0
36,6.89,7.37,725.0,1834.98,0.0,804.0,800.0,5.0,3.0,0.14999875001041657,124020.0
60,9.17,5.9,715.0,4700.99,0.0,739.0,735.0,1.0,0.0,0.19822868510665412,256760.0
36,8.38,10.51,675.0,1126.83,0.0,674.0,670.0,2.0,1.0,0.19999555565431879,75420.0
36,9.76,26.06,695.0,938.88,0.0,684.0,680.0,5.0,0.0,0.14999625009374765,58560.0
36,11.99,5.6,660.0,1165.25,0.0,634.0,630.0,5.0,2.0,0.07058740485406054,71940.0
36,6.89,15.05,725.0,413.89,0.0,704.0,700.0,2.0,0.0,0.0499993750078124,27560.0
60,13.67,15.58,665.0,2301.69,0.0,684.0,680.0,3.0,2.0,0.20407746780677946,136700.0
